,,,,
303.5,-0.107,1.25,,
304.5,-0.139,1.32,,
305.5,-0.134,1.192,,
306.5,-0.103,1.395,,
307.5,-0.107,1.295,,
308.5,-0.104,1.374,,
309.5,-0.144,1.205,,
310.5,-0.156,1.27,,
311.5,-0.104,1.296,,
312.5,-0.129,1.347,,
313.5,-0.118,1.22,,
314.5,-0.099,1.328,,
315.5,-0.093,1.323,,
316.5,-0.131,1.133,,
317.5,-0.129,1.259,,
318.5,-0.116,1.278,,
319.5,-0.121,1.184,,
320.5,-0.146,1.177,,
321.5,-0.124,1.134,,
322.5,-0.095,1.322,,
323.5,-0.106,1.156,,
324.5,-0.109,1.374,,
325.5,-0.114,1.192,,
326.5,-0.132,1.223,,
327.5,-0.11,1.274,,
328.5,-0.105,1.307,,
329.5,-0.102,1.348,,
330.5,-0.129,1.301,,
331.5,-0.109,1.12,,
332.5,-0.109,1.256,,
333.5,-0.133,1.204,,
334.5,-0.109,1.289,,
335.5,-0.1,1.192,,
336.5,-0.139,1.317,,
337.5,-0.11,1.341,,
338.5,-0.122,1.224,,
339.5,-0.123,1.289,,
340.5,-0.12,1.332,,
341.5,-0.097,1.264,,
342.5,-0.118,1.385,,
343.5,-0.124,1.103,,
344.5,-0.122,1.299,,
345.5,-0.104,1.15,,
346.5,-0.095,1.194,,
347.5,-0.103,1.18,,
348.5,-0.123,1.188,,
349.5,-0.098,1.261,,
350.5,-0.117,1.194,,
351.5,-0.103,1.208,,
352.5,-0.101,1.095,,
353.5,-0.095,1.276,,
354.5,-0.126,1.234,,
355.5,-0.131,1.242,,
356.5,-0.111,1.199,,
357.5,-0.106,1.066,,
358.5,-0.145,1.198,,
359.5,-0.131,1.207,,
360.5,-0.1,1.253,,
361.5,-0.108,1.124,,
362.5,-0.122,1.171,,
363.5,-0.1,1.129,,
364.5,-0.102,1.25,,
365.5,-0.13,1.105,,
366.5,-0.163,1.203,,
367.5,-0.12,1.151,,
368.5,-0.106,1.274,,
369.5,-0.102,1.679,,
370.5,-0.094,1.288,,
371.5,-0.129,1.153,,
372.5,-0.136,1.157,,
373.5,-0.093,1.296,,
374.5,-0.119,1.146,,
375.5,-0.098,1.058,,
376.5,-0.101,1.185,,
377.5,-0.114,1.136,,
378.5,-0.121,1.244,,
379.5,-0.096,1.261,,
380.5,-0.119,1.143,,
381.5,-0.106,1.272,,
382.5,-0.118,1.119,,
383.5,-0.137,1.092,,
384.5,-0.131,1.076,,
385.5,-0.087,1.198,,
386.5,-0.115,1.155,,
387.5,-0.147,1.163,,
388.5,-0.094,1.197,,
389.5,-0.135,1.227,,
390.5,-0.109,1.046,,
391.5,-0.071,1.291,,
392.5,-0.116,1.14,,
393.5,-0.122,1.129,,
394.5,-0.104,1.151,,
395.5,-0.1,1.164,,
396.5,-0.136,1.022,,
397.5,-0.116,1.186,,
398.5,-0.105,1.172,,
399.5,-0.107,1.17,,
400.5,-0.103,1.161,,
401.5,-0.081,1.258,,
402.5,-0.122,1.149,,
403.5,-0.095,1.181,,
404.5,-0.11,1.101,,
405.5,-0.104,1.09,,
406.5,-0.115,1.073,,
407.5,-0.1,1.074,,
408.5,-0.14,1.148,,
409.5,-0.118,1.119,,
410.5,-0.096,1.361,,
411.5,-0.101,1.087,,
412.5,-0.109,1.137,,
413.5,-0.109,0.987,,
414.5,-0.118,1.213,,
415.5,-0.107,1.165,,
416.5,-0.121,1.112,,
417.5,-0.054,1.176,,
418.5,-0.077,1.176,,
419.5,-0.121,1.052,,
420.5,-0.103,1.121,,
421.5,-0.097,1.1,,
422.5,-0.108,1.06,,
423.5,-0.125,1.083,,
424.5,-0.072,1.087,,
425.5,-0.112,1.029,,
426.5,-0.082,1.152,,
427.5,-0.082,1.065,,
428.5,-0.104,1.109,,
429.5,-0.112,1.065,,
430.5,-0.11,1.11,,
431.5,-0.09,1.1,,
432.5,-0.119,1.075,,
433.5,-0.127,1.048,,
434.5,-0.113,1.1,,
435.5,-0.109,0.982,,
436.5,-0.087,1.066,,
437.5,-0.104,1.127,,
438.5,-0.11,1.019,,
439.5,-0.113,1.102,,
440.5,-0.132,1.018,,
441.5,-0.078,1.415,,
442.5,-0.111,1.069,,
443.5,-0.1,1.138,,
444.5,-0.109,1.232,,
445.5,-0.117,0.982,,
446.5,-0.081,1.185,,
447.5,-0.118,1.061,,
448.5,-0.109,0.949,,
449.5,-0.132,0.974,,
450.5,-0.104,1.066,,
451.5,-0.099,1.08,,
452.5,-0.118,1.16,,
453.5,-0.115,1.018,,
454.5,-0.123,1.074,,
455.5,-0.118,1.001,,
456.5,-0.113,0.978,,
457.5,-0.102,1.114,,
458.5,-0.113,1.018,,
459.5,-0.096,1.021,,
460.5,-0.089,1.044,,
461.5,-0.127,1.023,,
462.5,-0.102,1.156,,
463.5,-0.128,1.21,,
464.5,-0.114,1.041,,
465.5,-0.079,1.105,,
466.5,-0.1,1.102,,
467.5,-0.096,1.071,,
468.5,-0.102,0.98,,
469.5,-0.105,0.931,,
470.5,-0.106,0.966,,
471.5,-0.09,1.039,,
472.5,-0.1,1.025,,
473.5,-0.082,1.149,,
474.5,-0.105,1.053,,
475.5,-0.09,1.112,,
476.5,-0.1,1.125,,
477.5,-0.091,1.091,,
478.5,-0.117,1.105,,
479.5,-0.126,1.018,,
480.5,-0.124,1.075,,
481.5,-0.094,0.953,,
482.5,-0.099,0.956,,
483.5,-0.094,1.169,,
484.5,-0.089,1.03,,
485.5,-0.105,1.099,,
486.5,-0.099,1.048,,
487.5,-0.108,1.05,,
488.5,-0.1,1.087,,
489.5,-0.063,1.336,,
490.5,-0.093,1.077,,
491.5,-0.121,1.092,,
492.5,-0.113,1.095,,
493.5,-0.07,1.191,,
494.5,-0.077,1.054,,
495.5,-0.098,1.023,,
496.5,-0.119,1.072,,
497.5,-0.086,1.103,,
498.5,-0.082,1.101,,
499.5,-0.116,1.065,,
